,city,URL,title,date,time,venue,details,user,tags
106,Chicago,N/A,N/A,N/A,N/A,N/A,"register for #civics 101 for girls webinar on jan 21. this class introduces girls to the structure of government, elections &amp; civic engagement. tickets ➡️ https://t.co/3srzvbxph2 #albuquerque #saltlakecity #houston #stpaul #chicago #atlanta #jacksonville",Twitter User @GirlsinPolitics,"['civics', 'albuquerque', 'saltlakecity', 'houston', 'stpaul', 'chicago', 'atlanta', 'jacksonville']"
107,Chicago,N/A,N/A,N/A,N/A,N/A,"tuesday, december 6th at 3:45 pm 
an x-ray laser view of atomic and electronic dynamics
dr. linda young
argonne national laboratory and the university of chicago
location: 1080 prb
faculty host: lou dimauro

read more about dr. linda young at https://t.co/xrt0kouhym
#osuphysics https://t.co/hhij7pufif",Twitter User @OSUPhysics,['osuphysics']
108,Chicago,N/A,N/A,N/A,N/A,N/A,new this year! state street holiday market will bring over 80 small local chicago businesses indoors on the city's most iconic street for a magical shopping and entertainment experience hosted by @chiloopalliance #backintheloop. learn more: https://t.co/osr3mpybr2 #ad #sponsored https://t.co/2qcrpxos4r,Twitter User @Chicago_Reader,"['backintheloop', 'ad', 'sponsored']"
109,Chicago,N/A,N/A,N/A,N/A,N/A,"rt @vtcsom: jed gonzalo, senior associate dean for medical education, and sarah parker, chair, health systems and implementation science, a…",Twitter User @SarahParkerLab,[]
110,Chicago,N/A,N/A,N/A,N/A,N/A,"jed gonzalo, senior associate dean for medical education, and sarah parker, chair, health systems and implementation science, are speaking today at the @amermedicalassn's  health systems science summit in chicago sharing insights and experiences.  

https://t.co/chxo2x6xmv",Twitter User @vtcsom,[]
111,Chicago,N/A,N/A,N/A,N/A,N/A,"watch out, #chicago and #denver — we’re coming for you!
 
join us on dec. 7 for an in-person meetup as we discuss how #it should prepare for the new year:
️ chicago — https://t.co/eysxir2ybb  
  denver — https://t.co/1vqhsmxuxx  

see you there! https://t.co/8irazw9ayf",Twitter User @JumpCloud,"['chicago', 'denver', 'it']"
112,Chicago,N/A,N/A,N/A,N/A,N/A,"@cannabisbiznews i hosted 2 chicago cannabis community education networking events for social equity applicants. craft grow, transportation.  i attended over 90 events throughout chicago.  education is the key.
i have met and engaged with many in the chicago and il cannabis community.  ❤ 
c.b",Twitter User @MarkViii98,[]
113,Chicago,N/A,N/A,N/A,N/A,N/A,"rt @amptoken: great vibes and great conversations, thank you chicago! lots of discussion around the amp foundation and thoughts on current…",Twitter User @RochOfGibraltar,[]
114,Chicago,N/A,N/A,N/A,N/A,N/A,"rt @feichicago: save the dates for 2023! join us for one of our peer networking roundtable breakfasts in aurora, chicago or deerfield on fe…",Twitter User @CFOBP,[]
115,Chicago,N/A,N/A,N/A,N/A,N/A,"for event booking and promotions:
+1 (630) 423-3549

for email:
minoo.vasudevan@gmail.com

#singer #dance #dancing #songs #entertainment #entertainer #chicago #naperville #bollywood #music #events #promotionalproducts #promotion #shoutoutot #singing #performer https://t.co/snwzbqeekc",Twitter User @MinooVasudevan,"['singer', 'dance', 'dancing', 'songs', 'entertainment', 'entertainer', 'chicago', 'naperville', 'bollywood', 'music', 'events', 'promotionalproducts', 'promotion', 'shoutoutot', 'singing', 'performer']"
116,Chicago,N/A,N/A,N/A,N/A,N/A,"call for papers! #sabr51 will be held on july 5-9, 2023, in chicago, and we are seeking articles for our annual convention journal, the national pastime, on teams, figures, and events around chicago, illinois, and other areas of the midwest. https://t.co/zaakhxbgx6 @sabr https://t.co/cqiqu9kts0",Twitter User @BruceMcClureNH,['sabr51']
117,Chicago,N/A,N/A,N/A,N/A,N/A,"new kalshi market group: ""what will the high be in chicago on dec 6, 2022?""
https://t.co/mhkxpy71k0",Twitter User @Kalshi_Alerts,[]
118,Chicago,N/A,N/A,N/A,N/A,N/A,"save the dates for 2023! join us for one of our peer networking roundtable breakfasts in aurora, chicago or deerfield on february 8! register separately here: https://t.co/fwyzsuwuog https://t.co/ci3m0tvamd",Twitter User @FEIChicago,[]
119,Chicago,N/A,N/A,N/A,N/A,N/A,"rt @moontwerk: some pages from the may 16, 1974 issue of jet magazine featuring angela davis and coverage of a chemical poisoning incident…",Twitter User @HerbsLine,[]
120,Chicago,N/A,N/A,N/A,N/A,N/A,"save the date: olivia block live @ low end thursday, march 2nd! media artist and composer olivia block of chicago combines field recordings, electronic sounds, organ, piano and long chamber music passages to create ""vivid images in the mind's eye."" rsvp: https://t.co/qsi9ktjryu https://t.co/agfjdqf1hk",Twitter User @bemiscenter,[]
121,Chicago,N/A,N/A,N/A,N/A,N/A,"free nightclub/bar access to pokefest' events in these cities:

text 213-789-7109 w/ name and city to sign up and get in events free. 

london, uk
new york city, ny
las vegas, nv
dallas, tx
orlando, fl
miami, fl
chicago, il
houston, tx
los angeles, ca
nashville, tn
atlanta, ga",Twitter User @pokeg_beats,[]
122,Chicago,N/A,N/A,N/A,N/A,N/A,"a chicago-school economist is found lightly roasted with lemon and thyme stuffing. suspicion falls on marsh wood’s pencil sharpening society, frightened that a commercial tea shop might threaten to dredge up events from twenty-five years ago.",Twitter User @midsomerplots,[]
123,Chicago,N/A,N/A,N/A,N/A,N/A,rt @cfa_chicago: last chance to register: tis the season for an ugly sweater holiday party! join cfa society chicago for an evening of fun…,Twitter User @MonocleMan1,[]
124,Chicago,N/A,N/A,N/A,N/A,N/A,"we have ast lean coffee! join us on friday, 16th december, at 16:00 (london), 20:30 (new delhi), west africa (16:00), east africa (18:00), denver (09:00), chicago (10:00), toronto (11:00), los angeles (08:00), berlin (17:00)

register here: https://t.co/k6krjkiqo9 https://t.co/wuo0cdr27x",Twitter User @AST_News,[]
125,Chicago,N/A,N/A,N/A,N/A,N/A,"@snakeheadftw04 @ritapanahi the tradition of singing the national anthem at sporting events began during the 1918 world series . during the seventh-inning stretch between the boston red sox and the chicago cubs, the band began to play the star-spangled banner (it was not the national anthem at that time).",Twitter User @soapboxorator_,[]
126,Chicago,N/A,N/A,N/A,N/A,N/A,last chance to register: tis the season for an ugly sweater holiday party! join cfa society chicago for an evening of fun hosted by the social events advisory group. register at: https://t.co/ku7wftixfo https://t.co/tgmjkgvhhx,Twitter User @CFA_Chicago,[]
127,Chicago,N/A,N/A,N/A,N/A,N/A,"are you ready for our holiday happy hour? join the chicago shrm emerging leaders tomorrow on december 6th for a festive event to network and celebrate the year.

https://t.co/guldhoxhns https://t.co/ona5vb9ohn",Twitter User @ChicagoSHRM,[]
128,Chicago,N/A,N/A,N/A,N/A,N/A,"rt @savingplaces: upcoming event at @buildingmuseum in dc, 12/7 at 12:30p
join the inaugural conversation in the series ""revealing parallel…",Twitter User @Pres_Chicago,[]
129,Chicago,N/A,N/A,N/A,N/A,N/A,"rt @aaksarod: feb 5 logan center performance hall, #chicago #donmichaelrandelensembleinresidence #universityofchicago @amaanalibangash @aya…",Twitter User @AmaanAliBangash,"['chicago', 'donmichaelrandelensembleinresidence', 'universityofchicago']"
130,Chicago,N/A,N/A,N/A,N/A,N/A,"rt @aaksarod: feb 5 logan center performance hall, #chicago #donmichaelrandelensembleinresidence #universityofchicago @amaanalibangash @aya…",Twitter User @AyaanAliBangash,"['chicago', 'donmichaelrandelensembleinresidence', 'universityofchicago']"
131,Chicago,N/A,N/A,N/A,N/A,N/A,"rt @aaksarod: feb 5 logan center performance hall, #chicago #donmichaelrandelensembleinresidence #universityofchicago @amaanalibangash @aya…",Twitter User @SanjoySil2012,"['chicago', 'donmichaelrandelensembleinresidence', 'universityofchicago']"
132,Chicago,N/A,N/A,N/A,N/A,N/A,"feb 5 logan center performance hall, #chicago #donmichaelrandelensembleinresidence #universityofchicago @amaanalibangash @ayaanalibangash @uchicago @amitkavthekar 
https://t.co/jspymq2lcd https://t.co/4myljdrruq",Twitter User @AAKSarod,"['chicago', 'donmichaelrandelensembleinresidence', 'universityofchicago']"
133,Chicago,N/A,N/A,N/A,N/A,N/A,rt @mutualofamerica: we are proud to support the efforts of @concernwwus by sponsoring their global gala events in chicago and new york.  #…,Twitter User @concernwwus,[]
134,Chicago,N/A,N/A,N/A,N/A,N/A,@gehaktespinazie i read it recently too because of the shirt and i guess it's my curse to notice the details. i'll post butterfly thread but i still don't know if i want to go into chicago &amp; 369 here. not sure they would appreciate dates and events speculations about this.,Twitter User @icedmaplelatte,[]
135,Chicago,N/A,N/A,N/A,N/A,N/A,"next week we are attending agu from 12-16 december!

our sales team will be on hand at booth 2007 throughout the event. 

stop by to see our brand-new booth and discover the latest products, news and research from isotopx. 

https://t.co/dsa0cvk3yq 

#agufall https://t.co/lqjgqjyjg7",Twitter User @Isotopx_MS,['agufall']
136,Chicago,N/A,N/A,N/A,N/A,N/A,"rt @ichatterjea: event: @interacting -chicago and uxers everywhere
trying to make sense of the enormous number of resources, articles, &amp; tu…",Twitter User @interacting,[]
137,Chicago,N/A,N/A,N/A,N/A,N/A,"rt @momsunitedchi: holiday pop-up today! chicago area families experiencing parental incarceration are welcome to choose gifts for kids, fr…",Twitter User @BaburRealer,[]
138,Chicago,N/A,N/A,N/A,N/A,N/A,"rt @roboticsunbox: #unboxrobotics is #hiring!

position: bd intern (chicago, usa)

r&amp;r:

mkt. analysis &amp; research on competition
lead gen (…",Twitter User @nileshjajoo1,"['unboxrobotics', 'hiring']"
139,Chicago,N/A,N/A,N/A,N/A,N/A,gun buyback events near me: trade firearm for $100 visa gift card from police department at st ita chicago | https://t.co/uejmih28my https://t.co/yzqduy6t8v,Twitter User @BryceOselen,[]
140,Chicago,N/A,N/A,N/A,N/A,N/A,"i feel like if i lived somewhere like indianapolis i’d be an absolute sicko just driving to @aew events every other week. you’re like in the middle of a spider web between chicago, detroit, st. louis, nashville, cincinnati, columbus… https://t.co/6vkryfmpik",Twitter User @AEW_ONE,[]
141,Chicago,N/A,N/A,N/A,N/A,N/A,"rt @nuvywolf: i had a wonderful time at mff this weekend. i was able to meet with some old friends (some for the first time!), make a few n…",Twitter User @bezoodocrime,[]
142,Chicago,N/A,N/A,N/A,N/A,N/A,"the great chicago fire (essential events) trzdxhl

https://t.co/ajzufqayrj https://t.co/dmtz9jh4ze",Twitter User @howell69ddtw,[]
143,Chicago,N/A,N/A,N/A,N/A,N/A,"rt @roboticsunbox: #unboxrobotics is #hiring!

position: bd intern (chicago, usa)

r&amp;r:

mkt. analysis &amp; research on competition
lead gen (…",Twitter User @jobsviatweet,"['unboxrobotics', 'hiring']"
144,Chicago,N/A,N/A,N/A,N/A,N/A,"#unboxrobotics is #hiring!

position: bd intern (chicago, usa)

r&amp;r:

mkt. analysis &amp; research on competition
lead gen (pan usa)
help organize mktg events
support sales &amp; mktg teams
help in mktg &amp; promo activities 

full jd: https://t.co/fzbsj43mqc 

#hire #opening https://t.co/d77qpv9qym",Twitter User @RoboticsUnbox,"['unboxrobotics', 'hiring', 'hire', 'opening']"
145,Chicago,N/A,N/A,N/A,N/A,N/A,rt @openlands: join us for our treeplanters grant workshop and learn how to bring your community together to enhance chicago’s tree canopy!…,Twitter User @OurHermosa,[]
146,Chicago,N/A,N/A,N/A,N/A,N/A,rt @elitetrends1: #chicago got your jab visiting #nyc get the best experience with tickets to a soul night events soirée https://t.co/8atsj…,Twitter User @JuneEventsNYC,"['chicago', 'nyc']"
147,Chicago,N/A,N/A,N/A,N/A,N/A,"rt @twelvesixteen__: i love wen it’s events in chicago, babyyy y’all put y’all shit onnnnnnnn &amp; pop outttttt‼️ everybody looks nice tonight",Twitter User @MajourMommyy,[]
148,Chicago,N/A,N/A,N/A,N/A,N/A,"our last all-facility party of 2022 @15thaveadult in chicago!

6 days away!

jingle b*lls holiday party!!!
saturday 12/10/22
8pm-1am
byob
21+
dance contest w/prizes!
swag bags-1st 50 m/f cpls!

who's coming? https://t.co/xgbbqgclkg

hosted by doc
preview! https://t.co/3hntla6etg",Twitter User @LizardoJournal,[]
149,Chicago,N/A,N/A,N/A,N/A,N/A,"@khayyamstan we’re working our way to the west coast slowly!!! chicago is a tiny bit closer :,) but ia some smaller events coming to the west coast soon 🥰",Twitter User @lailatauqeer,[]
150,Chicago,N/A,N/A,N/A,N/A,N/A,"@ursus_arctos chicago no longer bolts plows on garbage trucks.

i’m imagining plows would only be moved for big events, like the chicago groundhog day blizzard of 2011 where lsd was shut down for 3 days and most side streets didn’t see a plow for many many days.",Twitter User @slucy,[]
151,Chicago,N/A,N/A,N/A,N/A,N/A,"i had a wonderful time at mff this weekend. i was able to meet with some old friends (some for the first time!), make a few new acquaintances, and explore chicago a little bit. the panels and events were a lot of fun. i was also visited by the sticker fairy! :) https://t.co/f8f5qmdykk",Twitter User @NuvyWolf,[]
152,Chicago,N/A,N/A,N/A,N/A,N/A,"rt @momsunitedchi: holiday pop-up today! chicago area families experiencing parental incarceration are welcome to choose gifts for kids, fr…",Twitter User @otbayarea,[]
153,Chicago,N/A,N/A,N/A,N/A,N/A,"rt @beyonceshubby: these #clubrenaissance balls are everything! there have been events held in la, ny, chicago, paris, china, etc. it’s rar…",Twitter User @enantwe,['clubrenaissance']
154,Chicago,N/A,N/A,N/A,N/A,N/A,"⚽️ join us this wednesday for indoor women's 7v7 footy at rauner ymca.

🤝 hosted by chicago neighborhood soccer, soccering with shelby, and @chicagowoso 

 rsvp here: https://t.co/v7uhhdjk8t https://t.co/ptkckfrbxz",Twitter User @ChicagoWoSo,[]
155,Chicago,N/A,N/A,N/A,N/A,N/A,"chicago flashback: the people and events that shaped a city's history kty3ple

https://t.co/tqmzxvhahs",Twitter User @sauer51nvl,[]
156,Chicago,N/A,N/A,N/A,N/A,N/A,"rt @momsunitedchi: holiday pop-up today! chicago area families experiencing parental incarceration are welcome to choose gifts for kids, fr…",Twitter User @JayAnthDayToDay,[]
157,Chicago,N/A,N/A,N/A,N/A,N/A,"@jackmanradio, @fullempire would tell me that my rosemont and/or chicago, illinois conventions would have to invite @_julianhilliard to their events so here is the thread that i'm trying to push them to invite him &amp; i need you to help me push them. (1/5) 
https://t.co/7smdujwqnb",Twitter User @Ronwell03,[]
158,Chicago,N/A,N/A,N/A,N/A,N/A,"in exxxactly 6 days!

last all-facility party of 2022 @15thaveadult in chicago!!

jingle b*lls holiday party!

saturday 12/10/22
8pm-1am
dance contest w/prizes!
swag bags-1st 50 m/f cpls!
byob 21+
doc hosts
model: @gingersquirts50 

coming? https://t.co/xgbbqgclkg https://t.co/vi3zjzetug",Twitter User @LizardoJournal,[]
159,Chicago,N/A,N/A,N/A,N/A,N/A,@inkblitzer @mojoyote i kinda feel like that's the case. chicago is a really big city and one that hosts some straight up fetish events. furries in pittsburgh which is smaller become the talk of the town. in chicago it's just another weird thing out of many.,Twitter User @greaseyote,[]
160,Chicago,N/A,N/A,N/A,N/A,N/A,rt @transientimages: based on real events with @creatureunknowm at #mff2022.  chicago is very cold. https://t.co/o0y1m5h7r2,Twitter User @KeareCryos,['mff2022']
161,Chicago,N/A,N/A,N/A,N/A,N/A,rt @transientimages: based on real events with @creatureunknowm at #mff2022.  chicago is very cold. https://t.co/o0y1m5h7r2,Twitter User @DragonosM,['mff2022']
162,Chicago,N/A,N/A,N/A,N/A,N/A,rt @choosechicago: looking to make the most out of your chicago summer without breaking the bank? we've got you covered.   from free festi…,Twitter User @Ismael94601199,[]
163,Chicago,N/A,N/A,N/A,N/A,N/A,rt @transientimages: based on real events with @creatureunknowm at #mff2022.  chicago is very cold. https://t.co/o0y1m5h7r2,Twitter User @CreatureUnknowm,['mff2022']
164,Chicago,N/A,N/A,N/A,N/A,N/A,rt @transientimages: based on real events with @creatureunknowm at #mff2022.  chicago is very cold. https://t.co/o0y1m5h7r2,Twitter User @Kiba_Aussie,['mff2022']
165,Chicago,N/A,N/A,N/A,N/A,N/A,rt @transientimages: based on real events with @creatureunknowm at #mff2022.  chicago is very cold. https://t.co/o0y1m5h7r2,Twitter User @Resi_Chibi,['mff2022']
166,Chicago,N/A,N/A,N/A,N/A,N/A,based on real events with @creatureunknowm at #mff2022.  chicago is very cold. https://t.co/o0y1m5h7r2,Twitter User @TransientImages,['mff2022']
167,Chicago,N/A,N/A,N/A,N/A,N/A,"rt @beyonceshubby: these #clubrenaissance balls are everything! there have been events held in la, ny, chicago, paris, china, etc. it’s rar…",Twitter User @Landmredlover,['clubrenaissance']
168,Chicago,N/A,N/A,N/A,N/A,N/A,"living in chicago means knowing you will never see a good sports team i just tell people chicago has no sports  “packers at bears” 
https://t.co/dxo5yysjbo",Twitter User @ArtofDanni,[]
169,Chicago,N/A,N/A,N/A,N/A,N/A,"taylor swift | the eras tour tickets are available now for

california
houston
chicago
miami 
nevada and other dates as well

https://t.co/lbbovszxww

#taylorswifttheerastour #taylorswiftmidnights #taylorswift  #taylorswifttickets #taylorswifttheerastour2023",Twitter User @Iliana58882524,"['taylorswifttheerastour', 'taylorswiftmidnights', 'taylorswift', 'taylorswifttickets', 'taylorswifttheerastour2023']"
170,Chicago,N/A,N/A,N/A,N/A,N/A,"rt @momsunitedchi: holiday pop-up today! chicago area families experiencing parental incarceration are welcome to choose gifts for kids, fr…",Twitter User @CathyWilson70,[]
171,Chicago,N/A,N/A,N/A,N/A,N/A,"@cherrykonic_ @yechansbestie i have thought deeply about this honestly.
imagine the space we could make.
bulk buy ppl's sealed albums from call for cheap and sell them at discount prices,
a photocard trade wall, an attached cafe for cupsleeve events, host trade events, become a gom for the chicago area.",Twitter User @trees_fly,[]
172,Chicago,N/A,N/A,N/A,N/A,N/A,"register for jr virtual camp congress for girls on dec 28. girls, ages 8-10, learn about politics, run for office, vote &amp; form a congress to pass a bill. tickets ➡️ https://t.co/lgtwdbo8x6 #chicago #akron #neworleans #memphis #orlando #minneapolis #denver #lasvegas",Twitter User @GirlsinPolitics,"['chicago', 'akron', 'neworleans', 'memphis', 'orlando', 'minneapolis', 'denver', 'lasvegas']"
173,Chicago,N/A,N/A,N/A,N/A,N/A,"in six days!

the last all-facility party of 2022 @15thaveadult in chicago!

jingle b*lls holiday party!

saturday 12/10/22
8pm-1am
dance contest w/prizes!
swag bags-1st 50 m/f cpls!
byob 21+
hosted by doc
don't miss it!
model: @gingersquirts50 
coming? https://t.co/xgbbqgclkg https://t.co/5aofwn9dja",Twitter User @LizardoJournal,[]
174,Chicago,N/A,N/A,N/A,N/A,N/A,"chicago, il (5:58 pm)grid brownout event&gt;&gt; the ting network detected an electric utility grid brownout event. the event started at 5:58 pm local time and impacted at least 32 homes. the minimum voltage was 81.3 volts.",Twitter User @grid_events,[]
175,Chicago,N/A,N/A,N/A,N/A,N/A,@ihartsnowyo @darcy4co i don’t think it was even that nefarious. my guess is old chicago was called out on twitter for the location of moms for liberty meeting. the other location is known for past gop events but this time citizens of cos voiced their concerns.,Twitter User @CExemptions,[]
176,Chicago,N/A,N/A,N/A,N/A,N/A,"butler prep fans here at the chicago elite classic trying to fight each other and getting put out by security. 
this is why events go from arenas back to high schools.",Twitter User @sam_fantastic,[]
177,Chicago,N/A,N/A,N/A,N/A,N/A,"rt @chicagoblackbus: free 12-week entrepreneurial training program sponsored by entrepreneurs academy.  
learn more: https://t.co/kq63hdy3m…",Twitter User @ChicagoBlackBus,[]
178,Chicago,N/A,N/A,N/A,N/A,N/A,rt @patrici88442918: @valaafshar wonderful! in a suburb of chicago there is an organization called “opportunity knocks”. it services “handi…,Twitter User @tyharbs,[]
179,Chicago,N/A,N/A,N/A,N/A,N/A,"rt @rasceylon: for anyone in the #chicago area, u can support the official #internationalrevolutionaryday events happening 2day! check http…",Twitter User @LShakur7,"['chicago', 'internationalrevolutionaryday']"
180,Chicago,N/A,N/A,N/A,N/A,N/A,"rt @lizardojournal: in only 6 days!!!

the last all-facility party of 2022 @15thaveadult in chicago!

jingle b*lls holiday party!

saturday…",Twitter User @gingersquirts50,[]
181,Chicago,N/A,N/A,N/A,N/A,N/A,"i recommend any pgh circuit event &amp; not jus bc i scout for them

pgh scouts from all over attend the pgh circuit events &amp; from the ones i attended at least 1 scout was covering every age group at every event

i worked chicago 3x, columbus, nashville, chattanooga &amp; ofc louisville https://t.co/lk4snychp8",Twitter User @MercerHoops,[]
182,Chicago,N/A,N/A,N/A,N/A,N/A,"taylor swift | the eras tour tickets are available now for

california
houston
chicago
miami 
nevada and other dates as well

https://t.co/fv8rn64aew

#taylorswifttheerastour #taylorswiftmidnights #taylorswift  #taylorswifttickets #taylorswifttheerastour2023",Twitter User @resaletickets3,"['taylorswifttheerastour', 'taylorswiftmidnights', 'taylorswift', 'taylorswifttickets', 'taylorswifttheerastour2023']"
183,Chicago,N/A,N/A,N/A,N/A,N/A,"rt @beyonceshubby: these #clubrenaissance balls are everything! there have been events held in la, ny, chicago, paris, china, etc. it’s rar…",Twitter User @ANouhouayi,['clubrenaissance']
184,Chicago,N/A,N/A,N/A,N/A,N/A,"join us for one of the most active and long-running christmas bird counts in chicagoland! we'll follow our adventures with a pizza dinner and count down of our collective efforts.
rsvp closes soon so get on it!
https://t.co/cya3ymny1f",Twitter User @chicago_birder,[]
185,Chicago,N/A,N/A,N/A,N/A,N/A,"rt @momsunitedchi: holiday pop-up today! chicago area families experiencing parental incarceration are welcome to choose gifts for kids, fr…",Twitter User @DCSurvivorFund,[]
186,Chicago,N/A,N/A,N/A,N/A,N/A,"rt @momsunitedchi: holiday pop-up today! chicago area families experiencing parental incarceration are welcome to choose gifts for kids, fr…",Twitter User @RebelliousMag,[]
187,Chicago,N/A,N/A,N/A,N/A,N/A,"rt @momsunitedchi: holiday pop-up today! chicago area families experiencing parental incarceration are welcome to choose gifts for kids, fr…",Twitter User @rnsian8,[]
188,Chicago,N/A,N/A,N/A,N/A,N/A,"#zoolights #donor #events (at @lincolnparkzoo in chicago, il) https://t.co/jyhmxvnffz",Twitter User @JDennisM,"['zoolights', 'donor', 'events']"
189,Chicago,N/A,N/A,N/A,N/A,N/A,"rt @momsunitedchi: holiday pop-up today! chicago area families experiencing parental incarceration are welcome to choose gifts for kids, fr…",Twitter User @valsadie,[]
190,Chicago,N/A,N/A,N/A,N/A,N/A,"rt @momsunitedchi: holiday pop-up today! chicago area families experiencing parental incarceration are welcome to choose gifts for kids, fr…",Twitter User @Prison_Health,[]
191,Chicago,N/A,N/A,N/A,N/A,N/A,"rt @mikevanderbilt: saturday december 10!

i’ll be playing some r.e.m. covers with @modjam515 at this benefit for @amdiabetesassn at blue i…",Twitter User @horrorburner,[]
192,Chicago,N/A,N/A,N/A,N/A,N/A,"rt @beyonceshubby: these #clubrenaissance balls are everything! there have been events held in la, ny, chicago, paris, china, etc. it’s rar…",Twitter User @hi_ggiselle,['clubrenaissance']
193,Chicago,N/A,N/A,N/A,N/A,N/A,"rt @momsunitedchi: holiday pop-up today! chicago area families experiencing parental incarceration are welcome to choose gifts for kids, fr…",Twitter User @sickfemme,[]
194,Chicago,N/A,N/A,N/A,N/A,N/A,"rt @rasceylon: for anyone in the #chicago area, u can support the official #internationalrevolutionaryday events happening 2day! check http…",Twitter User @1alyssakang,"['chicago', 'internationalrevolutionaryday']"
195,Chicago,N/A,N/A,N/A,N/A,N/A,"rt @momsunitedchi: holiday pop-up today! chicago area families experiencing parental incarceration are welcome to choose gifts for kids, fr…",Twitter User @SocialWorkCommm,[]
196,Chicago,N/A,N/A,N/A,N/A,N/A,"our first lego league robotics team, the lego elves, competed in one of the chicago qualifier events. several awards were given to a number of deserving teams, but the most prestigious and highest award was given to our very own lego elves! @conceptschools @firstlegoleague https://t.co/b7zkthkzgv",Twitter User @HSASouthwest,[]
197,Chicago,N/A,N/A,N/A,N/A,N/A,"our last all-facility party of 2022 @15thaveadult in chicago!!!

jingle b*lls holiday party!!!
saturday 12/10/22
8pm-1am
byob
21+
dance contest w/prizes!
swag bags-1st 50 m/f cpls!

who's coming? https://t.co/xgbbqgclkg

hosted by doc
preview! https://t.co/3hntla6etg",Twitter User @LizardoJournal,[]
198,Chicago,N/A,N/A,N/A,N/A,N/A,"rt @rasceylon: for anyone in the #chicago area, u can support the official #internationalrevolutionaryday events happening 2day! check http…",Twitter User @BaburRealer,"['chicago', 'internationalrevolutionaryday']"
199,Chicago,N/A,N/A,N/A,N/A,N/A,"rt @momsunitedchi: holiday pop-up today! chicago area families experiencing parental incarceration are welcome to choose gifts for kids, fr…",Twitter User @kimberleannn,[]
0,Seattle,N/A,N/A,N/A,N/A,N/A,"rt @nationalasla: wednesday: hear from the designers behind the @sitescertified waterfront expedia group hq in seattle, wa in the final sit…",Twitter User @josephm68340511,[]
1,Seattle,N/A,N/A,N/A,N/A,N/A,rt @seattleopcd: we are excited to see you all at our next #oneseattleplan meeting at south seattle community college's jerry brockey cente…,Twitter User @WesInWA,['oneseattleplan']
2,Seattle,N/A,N/A,N/A,N/A,N/A,"@mikeisaac oh man they did this to the neptune in seattle and its a huge heartbreaker. beautiful sea themed interior, gorgeous space - removed every seat on the floor and only does live events now",Twitter User @jessicapancakes,[]
3,Seattle,N/A,N/A,N/A,N/A,N/A,"rt @jr843jo: join the event in nyc or in denver, and seattle in the us. other events in other locations in the world. raise your voice for…",Twitter User @allaboutgold,[]
4,Seattle,N/A,N/A,N/A,N/A,N/A,"rt @jr843jo: join the event in nyc or in denver, and seattle in the us. other events in other locations in the world. raise your voice for…",Twitter User @LaneLadyonthe,[]
5,Seattle,N/A,N/A,N/A,N/A,N/A,"rt @lgcymedia: proudly presenting our third - underrepresented family show coming to seattle after three years. 

this year, it’s bigger th…",Twitter User @crayraaysenpai,[]
6,Seattle,N/A,N/A,N/A,N/A,N/A,"join the event in nyc or in denver, and seattle in the us. other events in other locations in the world. raise your voice for assange. #freeassangenow https://t.co/b7vasktvn0",Twitter User @Jr843Jo,['freeassangenow']
7,Seattle,N/A,N/A,N/A,N/A,N/A,"free class | join us feb 3 for the introduction to government for girls webinar. girls, ages 7-10, learn about the structure of government, elections &amp; ways to participate in civic life. tickets ➡️ https://t.co/zeqgrl7r00 #seattle #sacramento #sandiego #phoenix #boise #denver",Twitter User @GirlsinPolitics,"['seattle', 'sacramento', 'sandiego', 'phoenix', 'boise', 'denver']"
8,Seattle,N/A,N/A,N/A,N/A,N/A,"ugc nerds - looking to work with some creators in nyc, la, chicago, &amp; seattle for an events/concerts brand

slide in if u like going to concerts",Twitter User @LifeOfSid_,[]
9,Seattle,N/A,N/A,N/A,N/A,N/A,the dude @jcrossover hands down. i also miss going to the @thecrawsover pro am events in seattle  https://t.co/tf2ivncfv3,Twitter User @WebThreeNomad,[]
10,Seattle,N/A,N/A,N/A,N/A,N/A,"girls basketball back at home tonight vs. redmond.
jv at 5:30pm and varsity at 7:15pm. admission is cash only.
streaming: 
jv - https://t.co/3tmnbbuaby
v - https://t.co/pl0uifmiiq https://t.co/eiwrmiagob",Twitter User @BBHSAthletics,[]
11,Seattle,N/A,N/A,N/A,N/A,N/A,"rt @lgcymedia: proudly presenting our third - underrepresented family show coming to seattle after three years. 

this year, it’s bigger th…",Twitter User @CaptainKetchum,[]
12,Seattle,N/A,N/A,N/A,N/A,N/A,"do you work with #computervision or are curious about it? do you live in seattle? i have an event for you! we are hosting a live meetup next monday. we’ll be talking nerfs and getting to know other professionals in our community. i hope to see you there!

https://t.co/iie75esqxn",Twitter User @jonstephens85,['computervision']
13,Seattle,N/A,N/A,N/A,N/A,N/A,register for #advocacy 101 for teen girls webinar on jan 22. girls learn the advocacy and fundraising skills needed to lead in their communities. tickets ➡️ https://t.co/37gzdl9l9m #seattle #phoenix #sacramento #sanjose #losangeles #coloradosprings #portland #reno,Twitter User @GirlsinPolitics,"['advocacy', 'seattle', 'phoenix', 'sacramento', 'sanjose', 'losangeles', 'coloradosprings', 'portland', 'reno']"
14,Seattle,N/A,N/A,N/A,N/A,N/A,"hello seattle! 

our goal is to create sports events throughout the region to help our communities! 

we want to establish an inclusive environment where everyone feels welcome and encouraged to participate. 

whether it is a 5k, 3v3 tourney, etc. we want to see you there!",Twitter User @KSBFoundation,[]
